Código do Cliente,cod material,b2b_status,volume_hl,valor,data_doc,materialPackaging,brand,brand_desc,material,CEP_cliente
19620228,2707233,True,0.27936,11.158499999999998,2021-04-22,4.0,33.0,Schin,Vidro,65065210
2449428,2700327,True,0.0077280000000000005,0.0,2021-04-22,4.0,40.0,Baden - Baden,Vidro,68906818
20350824,2709075,True,0.258768,67.22547999999999,2021-04-22,4.0,52.0,Eisenbahn,Vidro,73358500
24441408,2700354,True,0.365328,211.97939,2021-04-22,4.0,40.0,Baden - Baden,Vidro,17032020
13426188,2707230,True,0.48042000000000007,212.77893,2021-04-22,7.0,33.0,Schin,Lata,68906818
26349684,2708451,True,0.8999999999999999,351.20208,2021-04-22,2.0,116.0,Viva Schin,Pet,70344080
26349684,2709378,True,1.91694,1060.11822,2021-04-22,7.0,107.0,Devassa,Lata,70344080
26349684,2707218,True,0.9458399999999999,1051.24955,2021-04-22,7.0,33.0,Schin,Lata,70344080
13426188,2707296,True,2.2512,816.22926,2021-04-22,4.0,33.0,Schin,Vidro,68906818
19253016,2709384,True,0.015120000000000001,54.1569,2021-04-22,7.0,107.0,Devassa,Lata,69099244
12402084,2709183,True,0.383616,311.26399999999995,2021-04-22,4.0,107.0,Devassa,Vidro,69099244
2449428,2705343,True,0.004161,0.0,2021-04-22,4.0,52.0,Eisenbahn,Vidro,68906818
19560132,2709072,True,0.33465599999999995,94.97012,2021-04-22,4.0,52.0,Eisenbahn,Vidro,54530108
19253016,2709183,False,0.17251199999999997,168.87276,2021-04-22,4.0,107.0,Devassa,Vidro,69099244
20416308,2709393,True,0.9273600000000001,1540.596,2021-04-22,7.0,107.0,Devassa,Lata,17032020
24691824,2707296,True,0.618,1457.9150300000001,2021-03-31,4.0,33.0,Schin,Vidro,65065210
26281800,2707218,True,0.47733000000000003,228.72156999999999,2021-03-31,7.0,33.0,Schin,Lata,60752360
19620228,2707296,True,1.09548,426.38750999999996,2021-03-31,4.0,33.0,Schin,Vidro,65065210
24691824,2707296,True,0.6986399999999999,0.0,2021-03-31,4.0,33.0,Schin,Vidro,65065210
26867736,2701086,True,0.144936,29.689919999999997,2021-03-31,2.0,55.0,Skinka,Pet,45656572
13426188,2707296,True,0.86784,956.9330000000001,2021-03-31,4.0,33.0,Schin,Vidro,68906818
26867736,2705343,True,0.07905000000000001,207.0,2021-03-31,4.0,52.0,Eisenbahn,Vidro,45656572
26281800,2711223,True,0.06953,568.26,2021-03-31,4.0,52.0,Eisenbahn,Vidro,60752360
26281800,2701575,True,0.243015,36.101639999999996,2021-03-31,4.0,97.0,Itubaina,Vidro,60752360
12315348,2709183,True,0.7741439999999999,491.20082,2021-03-31,4.0,107.0,Devassa,Vidro,60752360
13426188,2707218,False,0.5294099999999999,400.27468,2021-03-31,7.0,33.0,Schin,Lata,68906818
19620228,2707218,True,0.053088,121.37181000000001,2021-03-31,7.0,33.0,Schin,Lata,65065210
26281800,2701050,True,0.7322399999999999,202.75891,2021-03-31,2.0,97.0,Itubaina,Pet,60752360
12402084,2707233,True,0.9516959999999999,285.85926,2021-03-31,4.0,33.0,Schin,Vidro,69099244
18048060,2709393,True,0.60312,974.168,2021-03-31,7.0,107.0,Devassa,Lata,57062643
12315348,2707233,True,0.293616,201.62699999999998,2021-03-31,4.0,33.0,Schin,Vidro,60752360
24691824,2707230,True,0.8323559999999999,749.6274900000001,2021-03-31,7.0,33.0,Schin,Lata,65065210
2449428,2705343,True,0.6673800000000001,0.0,2020-08-25,4.0,52.0,Eisenbahn,Vidro,68906818
2449428,2711250,True,0.048383999999999996,0.0,2020-08-25,7.0,52.0,Eisenbahn,Lata,68906818
2449428,2711250,False,1.7858399999999999,418.35872,2020-08-25,7.0,52.0,Eisenbahn,Lata,68906818
2449428,2705343,True,3.795708,7242.12018,2020-08-25,4.0,52.0,Eisenbahn,Vidro,68906818
2449428,2709384,True,84.569562,29446.23066,2020-08-25,7.0,107.0,Devassa,Lata,68906818
2449428,2705343,True,5.1509789999999995,4029.77952,2020-08-25,4.0,52.0,Eisenbahn,Vidro,68906818
2449428,2705343,True,0.29585700000000004,0.0,2020-08-25,4.0,52.0,Eisenbahn,Vidro,68906818
2449428,2709384,True,24.955527,0.0,2020-08-25,7.0,107.0,Devassa,Lata,68906818
16380564,2709045,True,1.7172,271.46000000000004,2021-04-19,2.0,97.0,Itubaina,Pet,41340170
24200784,2700096,True,0.6888,237.3371,2021-04-19,2.0,84.0,Agua Schin,Pet,14021020
27607140,2709072,True,0.800064,394.14078,2021-04-19,4.0,52.0,Eisenbahn,Vidro,54530108
12981552,2707296,True,1.0248,0.0,2021-04-19,4.0,33.0,Schin,Vidro,89805517
18088944,2707296,True,2.21832,974.7266400000001,2021-04-19,4.0,33.0,Schin,Vidro,68906818
16380564,2712582,True,0.089472,87.77195999999999,2021-04-19,7.0,52.0,Eisenbahn,Lata,41340170
12981552,2707296,True,1.3910399999999998,7437.345040000001,2021-04-19,4.0,33.0,Schin,Vidro,89805517
13426188,2707296,False,1.08384,1321.098,2021-04-19,4.0,33.0,Schin,Vidro,68906818
18088944,2707173,False,0.038817000000000004,329.05943,2021-04-19,7.0,52.0,Eisenbahn,Lata,68906818
24200784,2709378,True,0.197696,153.22417,2021-04-19,7.0,107.0,Devassa,Lata,14021020
13426188,2707218,False,0.49912800000000007,270.54600000000005,2021-04-19,7.0,33.0,Schin,Lata,68906818
24200784,2709072,False,0.403056,417.11,2021-01-25,4.0,52.0,Eisenbahn,Vidro,14021020
19241664,2709393,True,1.2096,7393.0425,2021-01-25,7.0,107.0,Devassa,Lata,66030760
12981552,2707296,True,7.69488,5254.01688,2021-01-25,4.0,33.0,Schin,Vidro,89805517
12981552,2707296,False,1.2820799999999999,0.0,2021-01-25,4.0,33.0,Schin,Vidro,89805517
18088944,2707296,False,1.3104,605.86716,2021-01-25,4.0,33.0,Schin,Vidro,68906818
18088944,2707230,True,0.40406,477.8649,2021-01-25,7.0,33.0,Schin,Lata,68906818
12981552,2705343,True,0.033978,8.275170000000001,2021-01-25,4.0,52.0,Eisenbahn,Vidro,89805517
18048060,2700267,True,0.378,101.67660000000001,2021-01-25,7.0,12.0,Glacial,Lata,57062643
12981552,2701086,False,0.17388,266.55017999999995,2021-01-25,2.0,55.0,Skinka,Pet,89805517
12981552,2708385,False,1.0824,26.63475,2021-01-25,2.0,116.0,Viva Schin,Pet,89805517
19253016,2707296,True,0.0528,0.0,2021-01-25,4.0,33.0,Schin,Vidro,69099244
19253016,2707296,True,0.21456,216.94575,2021-01-25,4.0,33.0,Schin,Vidro,69099244
19241664,2700267,True,7.333200000000001,5722.164,2020-08-10,7.0,12.0,Glacial,Lata,66030760
25852692,2707632,True,0.111468,129.21292000000003,2020-08-10,4.0,52.0,Eisenbahn,Vidro,69099244
12981552,2708556,True,1.9592319999999999,126.33105,2020-08-10,7.0,33.0,Schin,Lata,89805517
13426188,2707296,True,0.9366,521.0205,2020-08-10,4.0,33.0,Schin,Vidro,68906818
25852692,2705343,False,0.07950600000000001,13.606799999999998,2020-08-10,4.0,52.0,Eisenbahn,Vidro,69099244
12981552,657999,True,0.171828,332.69872999999995,2020-08-10,4.0,8.0,Dreher,Vidro,89805517
12981552,2707296,True,2.484,2525.6721000000002,2020-08-10,4.0,33.0,Schin,Vidro,89805517
19241664,2708385,True,3.1092,273.5355,2020-08-10,2.0,116.0,Viva Schin,Pet,66030760
18088944,2707230,True,0.5003879999999999,207.48230999999998,2020-08-10,7.0,33.0,Schin,Lata,68906818
19241664,2708340,True,1.0595999999999999,159.14729999999997,2020-08-10,2.0,116.0,Viva Schin,Pet,66030760
27129732,657999,True,0.007775999999999999,32.13621,2020-08-10,4.0,8.0,Dreher,Vidro,65065210
27129732,2709072,True,0.160416,0.0,2020-08-10,4.0,52.0,Eisenbahn,Vidro,65065210
27129732,2701053,True,0.339408,40.525619999999996,2020-08-10,4.0,97.0,Itubaina,Vidro,65065210
25852692,2709072,True,0.045384,0.0,2020-08-10,4.0,52.0,Eisenbahn,Vidro,69099244
19241664,2709393,True,2.4092040000000003,1744.4407499999998,2020-08-10,7.0,107.0,Devassa,Lata,66030760
13426188,2707218,False,0.41412,101.46024,2020-08-10,7.0,33.0,Schin,Lata,68906818
19241664,2708427,True,3.4907999999999997,405.685,2020-08-10,2.0,116.0,Viva Schin,Pet,66030760
27129732,2709045,True,0.38853000000000004,111.33936,2020-08-10,2.0,97.0,Itubaina,Pet,65065210
27129732,2709072,True,0.34459199999999995,222.36980000000003,2020-08-10,4.0,52.0,Eisenbahn,Vidro,65065210
18088944,2707173,True,0.143464,333.4005,2020-08-10,7.0,52.0,Eisenbahn,Lata,68906818
25852692,2709072,True,0.144,352.91943000000003,2020-08-10,4.0,52.0,Eisenbahn,Vidro,69099244
12981552,2701086,True,0.86994,463.46769000000006,2020-08-10,2.0,55.0,Skinka,Pet,89805517
29596344,2709072,True,0.13463999999999998,1987.63218,2021-02-02,4.0,52.0,Eisenbahn,Vidro,68906818
29596344,2709072,False,2.27088,2030.02406,2021-02-02,4.0,52.0,Eisenbahn,Vidro,68906818
25538628,2709045,True,5.34195,1135.46898,2021-02-02,2.0,97.0,Itubaina,Pet,17032020
20513220,2709393,True,1.00674,142.158,2021-02-02,7.0,107.0,Devassa,Lata,77020530
24441408,2705343,True,0.25679399999999997,233.1324,2020-08-31,4.0,52.0,Eisenbahn,Vidro,17032020
25852692,2709075,False,0.15047999999999997,314.79416000000003,2020-08-31,4.0,52.0,Eisenbahn,Vidro,69099244
25852692,2709075,True,0.09280799999999999,0.0,2020-08-31,4.0,52.0,Eisenbahn,Vidro,69099244
19241664,2700267,True,12.238800000000001,3294.864,2020-08-31,7.0,12.0,Glacial,Lata,66030760
12981552,2705343,True,0.225567,377.63817,2020-08-31,4.0,52.0,Eisenbahn,Vidro,89805517
12981552,2707296,True,8.964,9847.758520000001,2020-08-31,4.0,33.0,Schin,Vidro,89805517
25852692,2709075,True,0.35553599999999996,491.63072000000005,2020-08-31,4.0,52.0,Eisenbahn,Vidro,69099244
19241664,2700270,True,66.16080000000001,21773.2863,2020-08-31,4.0,12.0,Glacial,Vidro,66030760
12981552,2700096,True,0.7716,345.52918,2020-08-31,2.0,84.0,Agua Schin,Pet,89805517
25852692,2709075,True,0.004896,0.0,2020-08-31,4.0,52.0,Eisenbahn,Vidro,69099244
25852692,2709075,True,0.029016,0.0,2020-08-31,4.0,52.0,Eisenbahn,Vidro,69099244
2472120,2711715,True,0.1758,0.0,2020-08-31,8.0,65.0,Lagunitas,Barril,65065210
13426188,2707296,True,0.42624,56.99,2020-08-31,4.0,33.0,Schin,Vidro,68906818
12981552,657999,True,0.049896,328.41235,2020-08-31,4.0,8.0,Dreher,Vidro,89805517
12981552,2705343,True,0.08463000000000001,0.0,2020-08-31,4.0,52.0,Eisenbahn,Vidro,89805517
25852692,2709075,True,0.08107199999999999,165.54912000000002,2020-08-31,4.0,52.0,Eisenbahn,Vidro,69099244
2472120,2711715,True,0.5708000000000001,737.7975,2020-08-31,8.0,65.0,Lagunitas,Barril,65065210
24441408,2711250,True,2.16972,1397.088,2020-08-31,7.0,52.0,Eisenbahn,Lata,17032020
13426188,2709513,True,0.2496,346.7919,2020-08-31,4.0,107.0,Devassa,Vidro,68906818
13426188,2707233,True,0.078912,215.70696000000004,2020-01-03,4.0,33.0,Schin,Vidro,68906818
13426188,2707296,True,1.2227999999999999,400.83912,2020-01-03,4.0,33.0,Schin,Vidro,68906818
26867736,2705343,False,0.070644,135.82926,2020-01-03,4.0,52.0,Eisenbahn,Vidro,45656572
26543724,2700354,True,0.11836799999999999,29.989520000000002,2020-01-03,4.0,40.0,Baden - Baden,Vidro,64004200
26543724,2701053,True,0.648864,38.709,2020-01-03,4.0,97.0,Itubaina,Vidro,64004200
26867736,2709384,True,0.1037,55.984500000000004,2020-01-03,7.0,107.0,Devassa,Lata,45656572
26867736,2700069,True,0.348,48.487680000000005,2020-01-03,2.0,84.0,Agua Schin,Pet,45656572
19620228,2707296,True,0.03372,120.79829999999998,2020-04-08,4.0,33.0,Schin,Vidro,65065210
19108092,2700267,True,3.6078,1237.14,2020-04-08,7.0,12.0,Glacial,Lata,65065210
26349684,2707218,True,1.96728,1754.0036900000002,2020-04-08,7.0,33.0,Schin,Lata,70344080
19108092,2700267,True,3.4902,1712.4209999999998,2020-04-08,7.0,12.0,Glacial,Lata,65065210
19108092,2700267,True,0.193032,0.0,2020-04-08,7.0,12.0,Glacial,Lata,65065210
19620228,2707218,True,0.206724,58.858799999999995,2020-04-08,7.0,33.0,Schin,Lata,65065210
19455504,2708556,False,0.13484800000000002,90.2376,2020-04-08,7.0,33.0,Schin,Lata,69099244
19108092,2700267,True,0.02688,0.0,2020-04-08,7.0,12.0,Glacial,Lata,65065210
19620228,2709138,True,0.20908799999999997,126.53359999999999,2020-04-08,4.0,42.0,Schin No Grau,Vidro,65065210
19455504,2707296,True,0.44423999999999997,271.22628,2020-04-08,4.0,33.0,Schin,Vidro,69099244
13426188,2707218,True,0.39921,67.88383999999999,2020-04-08,7.0,33.0,Schin,Lata,68906818
19620228,2707233,True,0.08740799999999999,53.05045,2020-04-08,4.0,33.0,Schin,Vidro,65065210
19455504,2707233,True,0.452304,30.84899,2020-04-08,4.0,33.0,Schin,Vidro,69099244
13426188,2707296,True,0.5796,357.73224,2020-04-08,4.0,33.0,Schin,Vidro,68906818
26281800,2711250,True,0.047124,232.7481,2020-10-01,7.0,52.0,Eisenbahn,Lata,60752360
13426188,2707296,True,1.7244,644.25548,2020-10-01,4.0,33.0,Schin,Vidro,68906818
13426188,657999,True,0.007613999999999999,5.49294,2020-10-01,4.0,8.0,Dreher,Vidro,68906818
27224268,2705343,True,0.23983799999999997,740.4332700000001,2020-10-01,4.0,52.0,Eisenbahn,Vidro,73358500
20416308,2709393,True,0.49979999999999997,804.1845,2021-01-22,7.0,107.0,Devassa,Lata,17032020
26867736,2709384,True,0.669578,172.67424,2021-01-22,7.0,107.0,Devassa,Lata,45656572
20416308,2709513,True,1.3518000000000001,132.23998,2021-01-22,4.0,107.0,Devassa,Vidro,17032020
27393336,2700267,True,0.8555400000000001,2112.66361,2021-01-22,7.0,12.0,Glacial,Lata,88816276
19241664,2709393,True,19.1835,13038.0375,2021-01-22,7.0,107.0,Devassa,Lata,66030760
18048060,2700267,True,0.58086,203.35320000000002,2021-01-22,7.0,12.0,Glacial,Lata,57062643
27393336,2700267,True,3.018624,1514.42475,2021-01-22,7.0,12.0,Glacial,Lata,88816276
26867736,2709384,True,0.11594000000000002,90.36000000000001,2021-02-19,7.0,107.0,Devassa,Lata,45656572
20416308,2709393,True,0.40101600000000004,62.483399999999996,2021-02-19,7.0,107.0,Devassa,Lata,17032020
19241664,2709393,True,31.014984,17933.286799999998,2021-02-19,7.0,107.0,Devassa,Lata,66030760
20416308,2709513,True,0.2022,0.0,2021-02-19,4.0,107.0,Devassa,Vidro,17032020
2472120,2711715,True,0.5980000000000001,1334.9830399999998,2021-02-19,8.0,65.0,Lagunitas,Barril,65065210
24691824,2707296,True,0.3756,966.9351800000001,2021-02-19,4.0,33.0,Schin,Vidro,65065210
26543724,2701053,True,0.402912,94.80132000000002,2021-02-19,4.0,97.0,Itubaina,Vidro,64004200
26867736,2709393,True,0.06215999999999999,133.49415,2021-02-19,7.0,107.0,Devassa,Lata,45656572
26867736,2701086,True,0.132462,53.5752,2021-02-19,2.0,55.0,Skinka,Pet,45656572
20416308,2709513,True,0.36,691.6123800000001,2021-02-19,4.0,107.0,Devassa,Vidro,17032020
20513220,2709378,True,1.126752,791.5128,2021-02-01,7.0,107.0,Devassa,Lata,77020530
25852692,2705343,True,0.010836,78.06414,2021-02-01,4.0,52.0,Eisenbahn,Vidro,69099244
25852692,2711250,True,0.0588,26.638920000000002,2021-02-01,7.0,52.0,Eisenbahn,Lata,69099244
19253016,2709513,True,0.01169,0.0,2021-02-01,4.0,107.0,Devassa,Vidro,69099244
16380564,2707233,True,0.35942399999999997,33.82371,2021-02-01,4.0,33.0,Schin,Vidro,41340170
20513220,2700267,True,0.13902,162.02849999999998,2021-02-01,7.0,12.0,Glacial,Lata,77020530
24200784,2700096,True,0.1116,498.81491,2021-02-01,2.0,84.0,Agua Schin,Pet,14021020
12981552,2708556,True,3.35712,953.4273499999999,2021-02-01,7.0,33.0,Schin,Lata,89805517
19253016,2708400,True,0.008459999999999999,22.419759999999997,2021-02-01,2.0,116.0,Viva Schin,Pet,69099244
20513220,2711250,True,0.3654,76.0755,2021-02-01,7.0,52.0,Eisenbahn,Lata,77020530
25852692,2711223,True,0.11529000000000002,176.23125,2021-02-01,4.0,52.0,Eisenbahn,Vidro,69099244
20513220,2705343,True,0.13464,230.81764000000004,2021-02-01,4.0,52.0,Eisenbahn,Vidro,77020530
13426188,2707296,True,1.7530800000000002,870.48194,2021-02-01,4.0,33.0,Schin,Vidro,68906818
12981552,657999,True,0.16793999999999998,363.36029999999994,2021-02-01,4.0,8.0,Dreher,Vidro,89805517
19253016,2707296,True,0.2892,0.0,2021-02-01,4.0,33.0,Schin,Vidro,69099244
19253016,2707296,True,0.07776,233.31456000000003,2021-02-01,4.0,33.0,Schin,Vidro,69099244
20513220,2709393,True,0.4284,1440.3139999999999,2021-02-01,7.0,107.0,Devassa,Lata,77020530
19253016,2708385,True,0.3744,50.32912,2021-02-01,2.0,116.0,Viva Schin,Pet,69099244
16380564,2705343,True,0.213945,105.65693999999999,2021-02-01,4.0,52.0,Eisenbahn,Vidro,41340170
19253016,2709513,True,0.71016,293.39784,2021-02-01,4.0,107.0,Devassa,Vidro,69099244
18048060,2709378,False,6.985392000000001,4393.952,2020-08-18,7.0,107.0,Devassa,Lata,57062643
24691824,2707296,True,1.77504,532.72407,2020-10-02,4.0,33.0,Schin,Vidro,65065210
26794872,2700267,True,0.090384,21.6195,2020-10-02,7.0,12.0,Glacial,Lata,75101491
13021080,2709072,True,0.144,161.72124,2020-10-02,4.0,52.0,Eisenbahn,Vidro,41340170
19241664,2708385,True,0.7327199999999999,78.79391999999999,2020-10-02,2.0,116.0,Viva Schin,Pet,66030760
26543724,2709183,True,0.178128,387.464,2020-10-02,4.0,107.0,Devassa,Vidro,64004200
13426188,2707218,True,0.29589,232.51541999999998,2020-10-02,7.0,33.0,Schin,Lata,68906818
19241664,2708427,True,0.23184,26.739900000000002,2020-10-02,2.0,116.0,Viva Schin,Pet,66030760
16380564,2701050,True,0.11279999999999998,21.41553,2020-10-02,2.0,97.0,Itubaina,Pet,41340170
13021080,2709183,True,1.5540479999999999,673.57984,2020-10-02,4.0,107.0,Devassa,Vidro,41340170
26794872,2701050,True,19.104,864.9585,2020-10-02,2.0,97.0,Itubaina,Pet,75101491
13426188,2707296,False,2.136,1066.72902,2020-10-02,4.0,33.0,Schin,Vidro,68906818
19241664,2708445,True,0.26988,31.425199999999997,2020-10-02,2.0,116.0,Viva Schin,Pet,66030760
19241664,2709513,True,1.9392,239.84981000000002,2020-10-02,4.0,107.0,Devassa,Vidro,66030760
26543724,2709072,True,0.34790399999999994,210.4648,2020-10-02,4.0,52.0,Eisenbahn,Vidro,64004200
16380564,2707233,True,0.151632,42.951299999999996,2020-10-02,4.0,33.0,Schin,Vidro,41340170
27129732,2701053,True,0.25776,117.7494,2021-01-29,4.0,97.0,Itubaina,Vidro,65065210
20513220,2700267,True,1.01052,372.02139999999997,2021-01-29,7.0,12.0,Glacial,Lata,77020530
26867736,2705343,True,0.07648200000000001,0.0,2021-01-29,4.0,52.0,Eisenbahn,Vidro,45656572
19253016,2701086,True,0.16291799999999998,57.09528,2021-01-29,2.0,55.0,Skinka,Pet,69099244
20513220,2709393,True,1.5989399999999998,1953.0194999999999,2021-01-29,7.0,107.0,Devassa,Lata,77020530
27129732,2701050,True,0.5025599999999999,61.5173,2021-01-29,2.0,97.0,Itubaina,Pet,65065210
13426188,2707296,True,2.5872,675.24054,2021-01-29,4.0,33.0,Schin,Vidro,68906818
19253016,2707296,True,0.36096,69.531,2021-01-29,4.0,33.0,Schin,Vidro,69099244
19253016,2707296,True,0.0366,0.0,2021-01-29,4.0,33.0,Schin,Vidro,69099244
26867736,2705343,True,0.587454,396.21714,2021-01-29,4.0,52.0,Eisenbahn,Vidro,45656572
19241664,2709513,True,8.125200000000001,655.9825500000001,2021-01-29,4.0,107.0,Devassa,Vidro,66030760
12981552,2707296,True,3.2076000000000002,3224.2518,2020-03-02,4.0,33.0,Schin,Vidro,89805517
12981552,2701086,True,1.16154,323.87115,2020-03-02,2.0,55.0,Skinka,Pet,89805517
12981552,2707296,True,5.6304,2787.68644,2020-03-02,4.0,33.0,Schin,Vidro,89805517
12981552,2708340,True,0.2736,122.16156000000001,2020-03-02,2.0,116.0,Viva Schin,Pet,89805517
12981552,2707233,True,1.804176,407.9838,2020-03-02,4.0,33.0,Schin,Vidro,89805517
12981552,2708340,True,0.31848,0.0,2020-03-02,2.0,116.0,Viva Schin,Pet,89805517
12981552,2707233,True,0.143184,0.0,2020-03-02,4.0,33.0,Schin,Vidro,89805517
27489360,2709183,True,2.93184,405.28997999999996,2020-03-02,4.0,107.0,Devassa,Vidro,54530108
19620228,2707296,True,0.13008,140.0232,2021-04-14,4.0,33.0,Schin,Vidro,65065210
14345688,2711250,True,0.27153,289.36516000000006,2021-04-14,7.0,52.0,Eisenbahn,Lata,66030760
12402084,2707233,True,0.491184,271.18476,2021-04-14,4.0,33.0,Schin,Vidro,69099244
20559600,2707218,True,0.6671699999999999,214.18566,2021-04-14,7.0,33.0,Schin,Lata,60752360
12402084,2709183,True,0.200592,331.86879999999996,2021-04-14,4.0,107.0,Devassa,Vidro,69099244
20559600,2707230,True,0.21564599999999998,247.0824,2021-04-14,7.0,33.0,Schin,Lata,60752360
20559600,2707233,True,1.202256,0.0,2021-04-14,4.0,33.0,Schin,Vidro,60752360
20559600,2707233,True,6.760800000000001,4546.3067,2021-04-14,4.0,33.0,Schin,Vidro,60752360
20704572,2708451,True,0.033839999999999995,45.35136,2021-04-14,2.0,116.0,Viva Schin,Pet,77020530
20704572,2708385,True,0.84,426.10856,2021-04-14,2.0,116.0,Viva Schin,Pet,77020530
20559600,2709393,True,0.41958,53.77875,2021-04-14,7.0,107.0,Devassa,Lata,60752360
19241664,2700270,True,4.4208,9649.163040000001,2021-04-14,4.0,12.0,Glacial,Vidro,66030760
18048060,2709378,False,3.182808,2874.4179999999997,2021-04-14,7.0,107.0,Devassa,Lata,57062643
20559600,2700096,False,0.33443999999999996,100.47707,2021-04-14,2.0,84.0,Agua Schin,Pet,60752360
19108092,2709393,True,2.1042,1332.0425,2021-04-14,7.0,107.0,Devassa,Lata,65065210
20704572,2708340,True,1.24992,238.50390000000004,2021-04-14,2.0,116.0,Viva Schin,Pet,77020530
20704572,2708427,True,1.8417599999999998,175.81517000000002,2021-04-14,2.0,116.0,Viva Schin,Pet,77020530
20559600,2709183,True,0.029304000000000004,0.0,2021-04-14,4.0,107.0,Devassa,Vidro,60752360
19620228,2707218,False,0.11251799999999999,29.220170000000003,2021-04-14,7.0,33.0,Schin,Lata,65065210
20559600,2700069,True,0.0756,85.29636,2021-04-14,2.0,84.0,Agua Schin,Pet,60752360
19620228,2707233,True,0.608688,255.23968999999997,2021-04-14,4.0,33.0,Schin,Vidro,65065210
20559600,2701086,True,0.013608,97.19160000000001,2021-04-14,2.0,55.0,Skinka,Pet,60752360
20513220,2709378,True,0.31927500000000003,924.2930500000001,2021-04-14,7.0,107.0,Devassa,Lata,77020530
14345688,2711250,True,0.08131200000000001,0.0,2021-04-14,7.0,52.0,Eisenbahn,Lata,66030760
20559600,2709183,True,0.7536959999999999,84.50344,2021-04-14,4.0,107.0,Devassa,Vidro,60752360
20513220,2709393,True,0.33264,3198.5356500000003,2021-04-14,7.0,107.0,Devassa,Lata,77020530
24200784,2709072,True,0.028224,379.0395,2021-01-05,4.0,52.0,Eisenbahn,Vidro,14021020
13426188,2707296,True,1.1222400000000001,470.42125999999996,2021-01-05,4.0,33.0,Schin,Vidro,68906818
24200784,2709393,True,0.11356800000000002,183.76763,2021-01-05,7.0,107.0,Devassa,Lata,14021020
